,Product Name,Prices,Description,Link
30,"Apple iPhone 16 (Black, 128 GB)","₹74,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH4DQFG8NKFRDY.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
31,"Samsung Galaxy S24 Ultra 5G (Titanium Gray, 256 GB)","₹79,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP Front Camera5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s24-ultra-5g-titanium-gray-256-gb/p/itm9ae0e397e0b0d?pid=MOBH3P4UBUYFSDWV&lid=LSTMOBH3P4UBUYFSDWVQMINH0&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH3P4UBUYFSDWV.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
32,"CMF by Nothing Phone 2 Pro (White, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-128-gb/p/itm46a119f176627?pid=MOBHAUHAEYXGMWMY&lid=LSTMOBHAUHAEYXGMWMYZKP8G0&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=en_4mOQMaqTv8AhmKJZuCIhYkt9SKXORS2siCE4tW0ErWLRAP41FD1aymabEpwSKYjU4ZK7jm7im0VZ4IYNiH7EgvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
33,"Samsung Galaxy S24 Ultra 5G (Titanium Black, 256 GB)","₹79,990",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP Front Camera5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s24-ultra-5g-titanium-black-256-gb/p/itm7d3b6b5d0f501?pid=MOBGX2F3QGZYYZAK&lid=LSTMOBGX2F3QGZYYZAKJBQXST&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBGX2F3QGZYYZAK.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
34,"Apple iPhone 16 (Teal, 256 GB)","₹84,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-teal-256-gb/p/itm2b7be11cfadef?pid=MOBH4DQFYKJHESFG&lid=LSTMOBH4DQFYKJHESFGP6ZE0Z&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH4DQFYKJHESFG.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
35,MTR FOLD X,"₹1,530",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2000 mAh Battery6 MONTHS WARRENTY,https://www.flipkart.com/mtr-fold-x/p/itm752c9ec18378c?pid=MOBGYEYNHATMWMDZ&lid=LSTMOBGYEYNHATMWMDZHQNANH&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBGYEYNHATMWMDZ.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
36,"Samsung Galaxy Z Flip5 (Cream, 512 GB)","₹66,999",8 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display12MP + 12MP | 10MP Front Camera3700 mAh BatterySnapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-z-flip5-cream-512-gb/p/itm6f238f9a640fe?pid=MOBGRS32PKBCKUGQ&lid=LSTMOBGRS32PKBCKUGQCJTAEX&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBGRS32PKBCKUGQ.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
37,"Apple iPhone 16 (White, 256 GB)","₹84,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-white-256-gb/p/itma0ed9b33a2973?pid=MOBH4DQFCU7ZY9HG&lid=LSTMOBH4DQFCU7ZY9HGOIRVNY&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH4DQFCU7ZY9HG.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
38,"Samsung Galaxy S25 5G (Navy, 512 GB)","₹92,999",12 GB RAM | 512 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s25-5g-navy-512-gb/p/itm0e06d4b8e47a6?pid=MOBH8K8UGHPTJGTM&lid=LSTMOBH8K8UGHPTJGTMFLUP5N&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH8K8UGHPTJGTM.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
39,"Apple iPhone 16 (Black, 256 GB)","₹84,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-black-256-gb/p/itm86da1977dcdf1?pid=MOBH4DQFZCJJXUFG&lid=LSTMOBH4DQFZCJJXUFGO5DY3W&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH4DQFZCJJXUFG.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
40,"Apple iPhone 16 Plus (Black, 256 GB)","₹94,900","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-plus-black-256-gb/p/itma302a45837ec4?pid=MOBH4DQF7JGHH7QZ&lid=LSTMOBH4DQF7JGHH7QZXSCWPV&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH4DQF7JGHH7QZ.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
41,"Samsung Galaxy S25 Ultra 5G (Titanium Black, 256 GB)","₹1,17,999",12 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Quad HD+ Display200MP + 50MP + 50MP + 10MP | 12MP Front Camera5000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-black-256-gb/p/itm09d676ceb930d?pid=MOBH8K8UVNGVNGKN&lid=LSTMOBH8K8UVNGVNGKNFV5MBM&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH8K8UVNGVNGKN.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
42,"Apple iPhone 15 (Pink, 128 GB)","₹64,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU5E1UCRJ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_67&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBGTAGPNMZA5PU5.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
43,"Samsung Galaxy Z Flip5 (Mint, 256 GB)","₹64,390",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display12MP + 12MP | 10MP Front Camera3700 mAh BatterySnapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-z-flip5-mint-256-gb/p/itm3038611e95123?pid=MOBGRS32NXYPBYMB&lid=LSTMOBGRS32NXYPBYMBBOCDYS&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_68&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBGRS32NXYPBYMB.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
44,"Samsung Galaxy S24 5G (Marble Gray, 256 GB)","₹52,999",8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s24-5g-marble-gray-256-gb/p/itmda5af919bff3a?pid=MOBH5TKXJBNXDGRE&lid=LSTMOBH5TKXJBNXDGREFKAGF6&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH5TKXJBNXDGRE.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
45,"Apple iPhone 15 (Black, 128 GB)","₹64,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-15-black-128-gb/p/itm6ac6485515ae4?pid=MOBGTAGPTB3VS24W&lid=LSTMOBGTAGPTB3VS24WKFODHL&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBGTAGPTB3VS24W.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
46,"Apple iPhone 16 Plus (Pink, 256 GB)","₹94,900","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-plus-pink-256-gb/p/itm2e8da1548666b?pid=MOBH4DQFMHVMB3FH&lid=LSTMOBH4DQFMHVMB3FHXNC2US&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_71&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH4DQFMHVMB3FH.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
47,"Apple iPhone 16 Pro (Desert Titanium, 512 GB)","₹1,42,900","512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-pro-desert-titanium-512-gb/p/itm03de2a945a475?pid=MOBH4DQFVWWTC88C&lid=LSTMOBH4DQFVWWTC88CAWHKBC&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_3_72&otracker=search&otracker1=search&fm=organic&iid=1fac7d01-ad62-4ccf-b26f-7e707dffa8e6.MOBH4DQFVWWTC88C.SEARCH&ppt=None&ppn=None&ssid=d3a4jj986o0000001753444723401&qH=1db27dacccf6b51f
48,"Google Pixel 9 Pro XL (Obsidian, 512 GB)","₹1,19,999",16 GB RAM | 512 GB ROM17.27 cm (6.8 inch) Display50MP + 48MP + 48MP | 42MP Front Camera5060 mAh BatteryGoogle Tensor G4 Processor1 Year Domestic Warranty,https://www.flipkart.com/google-pixel-9-pro-xl-obsidian-512-gb/p/itm868968d53f326?pid=MOBH2HJGSBRCHHYG&lid=LSTMOBH2HJGSBRCHHYGJNCSVO&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBH2HJGSBRCHHYG.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
49,"Google Pixel 9 (Porcelain, 256 GB)","₹74,999",12 GB RAM | 256 GB ROM16.0 cm (6.3 inch) Display50MP + 48MP | 10.5MP Front Camera4700 mAh BatteryGoogle Tensor G4 Processor1 Year Domestic Warranty,https://www.flipkart.com/google-pixel-9-porcelain-256-gb/p/itm5364256d5efe2?pid=MOBH2HJG3HNTSRYT&lid=LSTMOBH2HJG3HNTSRYTUHOV85&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBH2HJG3HNTSRYT.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
50,"OnePlus 12 (Flowy Emerald, 256 GB)","₹64,884",12 GB RAM | 256 GB ROM17.32 cm (6.82 inch) Display64MP Rear Camera5400 mAh Battery1 Year Brand Warranty,https://www.flipkart.com/oneplus-12-flowy-emerald-256-gb/p/itm4464454f95a2e?pid=MOBGXGT7SDCAJ3GF&lid=LSTMOBGXGT7SDCAJ3GFNXTWPR&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBGXGT7SDCAJ3GF.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
51,"Samsung Galaxy S25 Ultra 5G (Titanium Whitesilver, 256 GB)","₹1,17,999",12 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Quad HD+ Display200MP + 50MP + 50MP + 10MP | 12MP Front Camera5000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-whitesilver-256-gb/p/itm9beb2f2beaa5e?pid=MOBH8K8U56WRFZFR&lid=LSTMOBH8K8U56WRFZFRNVXGVH&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBH8K8U56WRFZFR.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
52,"CMF by Nothing Phone 2 Pro (Light Green, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-light-green-128-gb/p/itm46a119f176627?pid=MOBHAUHADASAEX2G&lid=LSTMOBHAUHADASAEX2GYKJS5R&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=en_8CiklfHXCqdxDD1lb4AA99q2J2hw-XxK1QWZrlD4MdoJYXO49qMOAYM1RxuAonGX9TPUnrf94HFwJl2mDs7BrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
53,"CMF by Nothing Phone 2 Pro (Orange, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-orange-128-gb/p/itm46a119f176627?pid=MOBHAUHAHD3TRJ7X&lid=LSTMOBHAUHAHD3TRJ7XRKZ0X4&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=en_8CiklfHXCqdxDD1lb4AA99q2J2hw-XxK1QWZrlD4MdrGIExsT60XVv807ARPqFxBe6Oau7IR-2G7_7GnDNalw_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
54,"Apple iPhone 15 (Blue, 128 GB)","₹64,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-15-blue-128-gb/p/itmbf14ef54f645d?pid=MOBGTAGPAQNVFZZY&lid=LSTMOBGTAGPAQNVFZZYQRLPCQ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBGTAGPAQNVFZZY.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
55,"Google Pixel 8 Pro (Bay, 128 GB)","₹59,999",12 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 48MP + 48MP | 10.5MP Front Camera5050 mAh BatteryTensor G3 Processor1 Year Domestic Warranty,https://www.flipkart.com/google-pixel-8-pro-bay-128-gb/p/itm51f9522df8e95?pid=MOBGT5F2YUW93AB3&lid=LSTMOBGT5F2YUW93AB3QQXNVI&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBGT5F2YUW93AB3.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
56,"CMF by Nothing Phone 2 Pro (White, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-128-gb/p/itm46a119f176627?pid=MOBHAUHAEYXGMWMY&lid=LSTMOBHAUHAEYXGMWMYZKP8G0&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=en_8CiklfHXCqdxDD1lb4AA99q2J2hw-XxK1QWZrlD4MdpS4dYdlvY7x2aaHBemkQDm4ZK7jm7im0VZ4IYNiH7EgvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
57,"MOTOROLA Razr 60 Ultra (Pantone Mountain Trail, 512 GB)","₹97,997",16 GB RAM | 512 GB ROM17.68 cm (6.96 inch) Display50MP Rear Camera4700 mAh Battery1 Year Brand Warranty,https://www.flipkart.com/motorola-razr-60-ultra-pantone-mountain-trail-512-gb/p/itma62260ad2305b?pid=MOBHCEFHTK2YPZAB&lid=LSTMOBHCEFHTK2YPZABVQMISA&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBHCEFHTK2YPZAB.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
58,"Samsung Galaxy S23 Plus 5G (Cream, 512 GB)","₹61,720",8 GB RAM | 512 GB ROM16.76 cm (6.6 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4700 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s23-plus-5g-cream-512-gb/p/itm1f3bef850ef01?pid=MOBGMFFXHKGEXXGZ&lid=LSTMOBGMFFXHKGEXXGZSKRA1Z&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBGMFFXHKGEXXGZ.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
59,"Google Pixel 9 Pro XL (Porcelain, 256 GB)","₹1,04,999",16 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 48MP + 48MP | 42MP Front Camera5060 mAh BatteryGoogle Tensor G4 Processor1 Year Domestic Warranty,https://www.flipkart.com/google-pixel-9-pro-xl-porcelain-256-gb/p/itm23d7e159c924d?pid=MOBH2HJGE33F8KHN&lid=LSTMOBH2HJGE33F8KHNQBQOW2&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBH2HJGE33F8KHN.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
60,"Google Pixel 8 Pro (Obsidian, 128 GB)","₹59,999",12 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 48MP + 48MP | 10.5MP Front Camera5050 mAh BatteryTensor G3 Processor1 Year Domestic Warranty,https://www.flipkart.com/google-pixel-8-pro-obsidian-128-gb/p/itm51f9522df8e95?pid=MOBGT5F2S5RHTV6A&lid=LSTMOBGT5F2S5RHTV6ALP22OK&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_85&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBGT5F2S5RHTV6A.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
61,"Samsung Galaxy S25 Ultra 5G (Titanium Silverblue, 1024 GB)","₹1,53,999",12 GB RAM | 1024 GB ROM17.53 cm (6.9 inch) Quad HD+ Display200MP + 50MP + 50MP + 10MP | 12MP Front Camera5000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-silverblue-1024-gb/p/itm7d0e1ef71672e?pid=MOBH8K8UFSUDUUZZ&lid=LSTMOBH8K8UFSUDUUZZBUZ1UW&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_86&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBH8K8UFSUDUUZZ.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
62,"Samsung Galaxy Z Flip5 (Lavender, 512 GB)","₹69,999",8 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display12MP + 12MP | 10MP Front Camera3700 mAh BatterySnapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-z-flip5-lavender-512-gb/p/itme6f1cc9d1af08?pid=MOBGRS32DZGWGA4H&lid=LSTMOBGRS32DZGWGA4HDXGDZM&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_87&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBGRS32DZGWGA4H.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
63,"Samsung Galaxy S25 5G (Mint, 512 GB)","₹92,999",12 GB RAM | 512 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s25-5g-mint-512-gb/p/itma5d77b4ab1663?pid=MOBH8K8UHSHFGVVZ&lid=LSTMOBH8K8UHSHFGVVZDE2NQD&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_4_88&otracker=search&otracker1=search&fm=organic&iid=f7d548d3-29a6-494b-95f7-30261da84af0.MOBH8K8UHSHFGVVZ.SEARCH&ppt=None&ppn=None&ssid=mvfcwmxihs0000001753444724234&qH=1db27dacccf6b51f
